2643337	Lutterworth
2643339	Luton
2643343	Luston
2643385	Lundin Links
2643390	Lund
2643391	Luncarty
2643398	Lumphanan
2643411	Lugwardine
2643425	Ludlow
2643426	Ludham
2643429	Ludgershall
2643437	Luddenden Foot
2643443	Luckington
2643451	Lubenham
2643461	Loxwood
2643482	Lowick
2643488	Low Etherley
2643490	Lowestoft
2643512	Lower Kingswood
2643519	Lower Halstow
2643533	Lower Bullingham
2643534	Lower Brailes
2643543	Lowdham
2643545	Lowca
2643546	Low Bradley
2643548	Low Ackworth
2643553	Louth
2643557	Loughton
2643567	Loughborough
2643583	Lostwithiel
2643587	Lossiemouth
2643611	Longworth
2643613	Long Wittenham
2643614	Longwick
2643615	Long Whatton
2643617	Longtown
2643618	Longtown
2643620	Longton
2643625	Long Sutton
2643628	Long Stratton
2643634	Longstanton
2643636	Longside
2643643	Long Riston
2643646	Longridge
2643647	Long Preston
2643651	Longnor
2643652	Longniddry
2643661	Long Melford
2643673	Long Lawford
2643674	Long Itchington
2643676	Longhoughton
2643677	Longhorsley
2643678	Longhope
2643688	Longframlington
2643691	Longforgan
2643696	Longfield
2643697	Long Eaton
2643704	Longdendale
2643707	Long Crendon
2643711	Long Compton
2643712	Long Clawson
2643714	Long Buckby
2643720	Long Bennington
2643726	Long Ashton
2643734	Londonderry County Borough
2643736	Derry
2643741	City of London
2643743	London
2643745	Londesborough
2643773	Loftus
2643776	Lofthouse
2643783	Loddon
2643784	Loddiswell
2643786	Loddington
2643788	Lockington
2643790	Locking
2643791	Lockerbie
2643797	Lochwinnoch
2643812	Lochmaben
2643825	Lochgilphead
2643827	Lochgelly
2643853	Locharbriggs
2643861	Loans
2643862	Loanhead
2643867	Llysfaen
2643874	Llwynypia
2643875	Llwyngwril
2643889	Lledrod
2643891	Llechryd
2643895	Llanymynech
2643905	Llanwrtyd Wells
2643913	Llanwnda
2643915	Llanwinio
2643916	Llanwern
2643925	Llanveynoe
2643929	Llanvaches
2643933	Llantwit Major
2643934	Llantwit Fardre
2643937	Llantrisant
2643942	Llansteffan
2643947	Llansawel
2643951	Llansantffraid Glan Conwy
2643955	Llansadwrn
2643957	Llanrwst
2643958	Llanrug
2643959	Llanrothal
2643960	Llanrhian
2643962	Llanrhystud
2643965	Llanrhidian
2643971	Llan-non
2643973	Llannon
2643979	Llanllwchaiarn
2643988	Llanilar
2643990	Llanidloes
2643993	Llanharry
2643994	Llanharan
2643997	Llangynog
2644003	Llangynidr
2644006	Llangybi
2644010	Llangwm
2644011	Llangwm
2644021	Llangollen
2644022	Llangoed
2644025	Llangybi
2644036	Llangeinor
2644037	Llangefni
2644041	Llangattock
2644042	Llangathen
2644044	Llangan
2644046	Llangain
2644052	Llanfynydd
2644053	Llanfyllin
2644074	Llanfechell
2644075	Llanfechain
2644080	Llanfairpwllgwyngyll
2644081	Llanfairfechan
2644084	Llanfair Caereinion
2644086	Llanfair
2644087	Llanfaethlu
2644093	Llanfachraeth
2644095	Llanerchymedd
2644100	Llanelli
2644101	Llanellen
2644107	Llandysul
2644112	Llandyrnog
2644115	Llandybie
2644120	Llandudno
2644122	Llandrindod Wells
2644124	Llandrillo
2644125	Llanddowror
2644127	Llandovery
2644129	Llandogo
2644130	Llandissilio
2644131	Llandinam
2644135	Llandeilo
2644138	Llandegla
2644149	Llanddona
2644155	Llanddeusant
2644158	Llanddarog
2644162	Llancillo
2644167	Llanbradach
2644168	Llanboidy
2644172	Llanberis
2644175	Llanbedrog
2644176	Llanbedr
2644180	Llanbadoc
2644187	Llanarth
2644188	Llanarth
2644202	Lizard
2644204	Livingston
2644207	Liversedge
2644210	Liverpool
2644214	Little Wymondley
2644224	Little Weighton
2644230	Little Walsingham
2644268	Littleport
2644269	Little Plumstead
2644271	Little Paxton
2644299	Little Lever
2644305	Little Hulton
2644307	Little Houghton
2644319	Littlehampton
2644329	Little Gaddesden
2644333	Little Eaton
2644334	Little Dunmow
2644350	Little Clacton
2644359	Littlebury
2644366	Littlebourne
2644367	Littleborough
2644378	Little Barford
2644381	Little Amwell
2644382	Litlington
2644386	Litherland
2644398	Liss
2644400	Lisnaskea
2644409	Liskeard
2644411	Lisburn
2644419	Liphook
2644427	Linton upon Ouse
2644434	Linton
2644435	Linton
2644437	Linthwaite
2644444	Linlithgow
2644451	Lingwood
2644455	Lingfield
2644456	Lingen
2644457	Lingdale
2644483	Lindal in Furness
2644484	Lindale
2644487	Lincoln
2644492	Limpley Stoke
2644495	Limekilns
2644501	Limavady
2644509	Lilleshall
2644516	Lifton
2644518	Liff
2644522	Lidlington
2644531	Lichfield
2644540	Lhanbryde
2644544	Leysdown-on-Sea
2644547	Leyland
2644548	Leyburn
2644559	Lewes
2644569	Levens
2644577	Leven
2644578	Leven
2644581	Leuchars
2644584	Letterston
2644594	Letham
2644595	Letcombe Regis
2644600	Lesmahagow
2644603	Leslie
2644604	Lesbury
2644605	Lerwick
2644613	Leominster
2644622	Lennoxtown
2644624	Lenham
2644642	Leiston
2644645	Leintwardine
2644652	Leighton Buzzard
2644658	Leigh-on-Sea
2644660	Leigh
2644661	Leigh
2644663	Leigh
2644668	Leicester
2644673	Legbourne
2644676	Leeswood
2644680	Lee-on-the-Solent
2644683	Leek Wootton
2644684	Leek
2644688	Leeds
2644701	Ledston
2644702	Ledsham
2644703	Ledsham
2644707	Ledbury
2644710	Leconfield
2644719	Lechlade
2644726	Leatherhead
2644731	Leasingham
2644737	Royal Leamington Spa
2644746	Leafield
2644766	Lea
2644767	Lea
2644768	Lazonby
2644771	Layer de la Haye
2644773	Laxton
2644779	Laxfield
2644785	Lawshall
2644795	Law
2644803	Lavenham
2644804	Lavendon
2644809	Laurencekirk
2644811	Launceston
2644812	Laughton en le Morthen
2644816	Laugharne
2644818	Lauder
2644826	Lathbury
2644829	Latchingdon and Snoreham
2644841	Lartington
2644849	Larne
2644852	Lark Hill
2644853	Larkhall
2644860	Largs
2644867	Larbert
2644872	Lapford
2644889	Lanivet
2644892	Llangwm
2644896	Langwathby
2644903	Langton
2644905	Langtoft
2644914	Langport
2644917	Langley Park
2644927	Langholm
2644929	Langho
2644932	Langham
2644937	Langford
2644949	Langbank
2644962	Landrake
2644963	Landore
2644967	Landewednack
2644968	Lanchester
2644972	Lancaster
2644976	Lanark
2644979	Lamphey
2644981	Lampeter
2644984	Lamlash
2644988	Lamerton
2644993	Lambourn
2644996	Lambley
2645005	Lamberhurst
2645020	Lakenheath
2645064	Ladybank
2645072	Lacock
2645080	Laceby
2645090	Kyle of Lochalsh
2645093	Knutsford
2645097	Knowsley
2645099	Knowle
2645102	Knottingley
2645155	Knighton
2645161	Knebworth
2645163	Knaresborough
2645174	Kiveton Park
2645176	Kislingbury
2645180	Kirton in Lindsey
2645181	Kirton
2645186	Kirtlington
2645191	Kirriemuir
2645198	Kirkwall
2645230	Kirk Smeaton
2645232	Kirk Sandall
2645241	Kirknewton
2645242	Kirknewton
2645247	Kirk Merrington
2645249	Kirkliston
2645254	Kirklevington
2645260	Kirk Ireton
2645261	Kirkintilloch
2645272	Kirkhill
2645278	Kirkhamgate
2645280	Kirkham
2645283	Kirk Ella
2645287	Kirkcudbright
2645291	Kirkconnel
2645298	Kirkcaldy
2645299	Kirkby Thore
2645301	Kirkby Stephen
2645304	Kirkbymoorside
2645305	Kirkby Malzeard
2645308	Kirkby Lonsdale
2645309	Kirkby in Ashfield
2645313	Kirkby
2645314	Kirkburton
2645328	Kirdford
2645329	Kircubbin
2645333	Kirby Underdale
2645335	Kirby Muxloe
2645346	Kippen
2645347	Kippax
2645349	Kinvere
2645358	Kintore
2645361	Kintbury
2645363	Kinsham
2645365	Kinross
2645368	Kinoulton
2645374	Kinnersley
2645388	Kinloss
2645395	Kinlochleven
2645409	Kingussie
2645410	Kington
2645411	Kington
2645413	Kings Worthy
2645417	Kingswood
2645418	Kingswood
2645420	Kingswinford
2645425	Kingston upon Hull
2645426	Kingston Seymour
2645429	Kingston near Lewes
2645430	Kingstone
2645431	Kingston Bagpuize
2645442	Kingsteignton
2645443	Kings Sutton
2645456	King's Lynn
2645457	Kingsley
2645458	Kingsley
2645459	Kingsley
2645460	Kings Langley
2645461	Kingsland
2645463	Kingskettle
2645464	Kingskerswell
2645469	Kingseat
2645479	Kingsclere
2645482	Kingsbury Episcopi
2645483	Kingsbury
2645486	Kingsbridge
2645494	Kinglassie
2645500	Kinghorn
2645503	Kingham
2645510	Kineton
2645525	Kincardine
2645532	Kimpton
2645536	Kimbolton
2645537	Kimbolton
2645539	Kimberley
2645541	Kilwinning
2645548	Kilsyth
2645551	Kilsby
2645555	Kilrea
2645558	Kilpin
2645591	Kilmington
2645592	Kilmington
2645599	Kilmaurs
2645605	Kilmarnock
2645611	Kilmacolm
2645613	Killyleagh
2645632	Killin
2645645	Killearn
2645653	Killamarsh
2645655	Kilkhampton
2645660	Kilkeel
2645662	Kilham
2645663	Kilgetty
2645684	Kilcreggan
2645703	Kilburn
2645712	Kilbirnie
2645714	Kilbarchan
2645720	Kidwelly
2645721	Kidsgrove
2645722	Kidlington
2645724	Kidderminster
2645728	Kibworth Harcourt
2645733	Keynsham
2645734	Keyingham
2645741	Ketton
2645753	Kettering
2645756	Keswick
2645761	Kessingland
2645771	Kerry
2645778	Keresley
2645789	Kenton
2645794	Kentisbeare
2645800	Kensworth
2645801	Kensington
2645803	Kennoway
2645804	Kennington
2645805	Kenninghall
2645815	Kenn
2645820	Kenley
2645822	Kenilworth
2645826	Kendal
2645830	Kemsing
2645831	Kempston
2645833	Kempsey
2645836	Kemnay
2645838	Kemble
2645840	Kelvedon Hatch
2645841	Kelvedon
2645843	Kelty
2645849	Kelso
2645853	Kelsall
2645877	Kelbrook
2645880	Keith
2645889	Keighley
2645891	Kegworth
2645897	Keele
2645898	Keelby
2645900	Kedington
2645911	Kearsley
2645917	Keady
2645918	Keadby
2645943	Jordanstown
2645951	Johnstone
2645952	Johnston
2645953	Johnshaven
2645967	Jeffreyston
2645970	Jedburgh
2645972	Jarrow
2645979	Jacobstow
2645983	Ixworth
2645984	Iwerne Minster
2645986	Iwade
2645987	Ivychurch
2645988	Ivybridge
2645989	Ivinghoe
2645990	Iver
2646002	Islip
2646003	Islington
2646004	Isleworth
2646012	Isleham
2646022	Isham
2646029	Irvinestown
2646032	Irvine
2646034	Irthlingborough
2646039	Ironbridge
2646040	Iron Acton
2646042	Irlam
2646055	Irchester
2646057	Ipswich
2646058	Ipstones
2646062	Ipplepen
2646073	Inverurie
2646088	Inverness
2646102	Inverkip
2646104	Inverkeithing
2646114	Invergowrie
2646115	Invergordon
2646134	Inverbervie
2646140	Inveraray
2646151	Instow
2646157	Insch
2646172	Innerleithen
2646187	Innellan
2646190	Inkberrow
2646198	Ingrave
2646202	Ingoldmells
2646207	Ingleton
2646208	Ingleby Greenhow
2646219	Ingatestone
2646228	Inchture
2646243	Inchinnan
2646253	Ince-in-Makerfield
2646254	Ince Blundell
2646255	Ince
2646256	Immingham
2646263	Ilton
2646265	Ilminster
2646266	Ilmington
2646272	Ilkley
2646274	Ilkeston
2646276	Ilfracombe
2646277	Ilford
2646279	Ilchester
2646303	Ickleton
2646304	Icklesham
2646311	Ibstock
2646316	Hythe
2646317	Hythe
2646327	Hyde
2646329	Huyton
2646333	Hutton Magna
2646339	Hutton
2646342	Hutton
2646343	Huttoft
2646345	Husthwaite
2646349	Husbands Bosworth
2646352	Hurworth
2646355	Hurstpierpoint
2646358	Hurstbourne Tarrant
2646361	Hurst
2646369	Hurley
2646376	Hunwick
2646377	Huntspill
2646384	Huntly
2646385	Huntley
2646386	Huntington
2646393	Huntingdon
2646403	Hunstanton
2646406	Hunmanby
2646411	Hungerford
2646414	Hundon
2646424	Humshaugh
2646431	Humbleton
2646435	Humberston
2646439	Humber
2646444	Hullavington
2646448	Huish
2646452	Hugh Town
2646458	Huddersfield
2646460	Hucknall
2646471	Hoyland Nether
2646472	Hoylake
2646480	Howwood
2646499	Howden
2646504	Hove
2646507	Houston
2646517	Hounslow
2646523	Houghton Regis
2646524	Houghton on the Hill
2646525	Houghton-Le-Spring
2646526	Houghton Conquest
2646537	Hotham
2646540	Hose
2646542	Horwich
2646543	Horton Kirby
2646547	Horton
2646548	Horton
2646550	Horsted Keynes
2646552	Horsmonden
2646553	Horsley
2646557	Horsham
2646558	Horsforth
2646559	Horsford
2646578	Horrabridge
2646583	Hornsea
2646588	Horning
2646590	Horndon on the Hill
2646595	Horncastle
2646606	Horley
2646613	Horbury
2646615	Horam
2646616	Hopwood
2646620	Hopton on Sea
2646621	Hopton
2646623	Hope under Dinmore
2646630	Hopeman
2646640	Hope
2646641	Hope
2646648	Hook Norton
2646652	Hook
2646653	Hook
2646654	Hook
2646656	Hoo
2646658	Honiton
2646670	Holywood
2646673	Holywell
2646675	Holytown
2646686	Holyhead
2646688	Holwick
2646694	Holton le Clay
2646699	Holtby
2646700	Holt
2646701	Holt
2646703	Holt
2646704	Holsworthy
2646706	Holmwood
2646712	Holmpton
2646716	Holmfirth
2646719	Holmesfield
2646720	Holmes Chapel
2646731	Holme
2646736	Hollym
2646750	Hollesley
2646775	Holcombe
2646778	Holbrook
2646786	Holbeach Clough
2646787	Holbeach
2646792	Hoghton
2646807	Hoddesdon
2646812	Hockwold cum Wilton
2646813	Hockliffe
2646814	Hockley
2646826	Hitchin
2646827	Hitcham
2646828	Histon
2646830	Hirwaun
2646846	Hinton Charterhouse
2646850	Hinton
2646853	Hinstock
2646856	Hingham
2646858	Hindon
2646859	Hindolveston
2646862	Hindley
2646863	Hindhead
2646865	Hinderwell
2646867	Hinckley
2646875	Hilton
2646887	Hillside
2646890	Hillsborough
2646895	Hillingdon
2646900	Hill
2646903	Hilgay
2646906	Hildenborough
2646914	High Wycombe
2646916	Highworth
2646921	High Valleyfield
2646922	Hightown
2646936	High Ongar
2646941	Highley
2646942	High Legh
2646953	High Halstow
2646954	High Halden
2646963	High Etherley
2646967	High Ercall
2646969	High Easter
2646970	High Coniscliffe
2646972	Highclere
2646977	Highbridge
2646979	High Blantyre
2646980	High Bickington
2646981	High Bentham
2646984	Higham on the Hill
2646985	Higham Ferrers
2646994	Hibaldstow
2646998	Heytesbury
2647001	Heysham
2647007	Hexham
2647013	Hevingham
2647014	Heversham
2647021	Hetton-Le-Hole
2647022	Hetton
2647023	Hethersett
2647026	Heswall
2647034	Hessle
2647037	Heslington
2647044	Hertford
2647048	Herstmonceux
2647057	Herne Bay
2647062	Hermitage
2647074	Hereford
2647075	Herbrandston
2647077	Hepworth
2647087	Henton
2647088	Henstridge
2647093	Hensall
2647097	Henlow
2647099	Henllan
2647101	Henley-on-Thames
2647102	Henley in Arden
2647103	Henley
2647106	Henham
2647108	Hengoed
2647110	Henfynyw Upper
2647111	Henfield
2647116	Hendon
2647119	Hemyock
2647120	Hemsworth
2647123	Hemsby
2647129	Hempnall
2647133	Hemingford Grey
2647134	Hemingford Abbots
2647136	Hemingbrough
2647138	Hemel Hempstead
2647143	Helston
2647145	Helsby
2647146	Helpston
2647147	Helpringham
2647149	Helmsley
2647152	Helmsdale
2647153	Helmdon
2647163	Hellifield
2647171	Helland
2647178	Helensburgh
2647186	Heighington
2647187	Heighington
2647191	Hedon
2647195	Heddon on the Wall
2647198	Heckmondwike
2647200	Heckington
2647202	Hebron
2647207	Hebden Bridge
2647209	Hebburn
2647218	Heathfield
2647219	Heather
2647220	Heath and Reach
2647227	Heanor
2647229	Healing
2647230	Healey
2647232	Heage
2647240	Headcorn
2647242	Heacham
2647246	Hazel Grove
2647248	Haywards Heath
2647250	Hayton
2647254	Haynes
2647258	Hayle
2647260	Hayfield
2647261	Hayes
2647263	Haydon Bridge
2647265	Haydock
2647267	Hay
2647268	Haxey
2647269	Haxby
2647274	Hawthorn
2647278	Haworth
2647289	Hawkinge
2647291	Hawkhurst
2647292	Hawkhead
2647297	Hawick
2647301	Hawes
2647303	Hawarden
2647309	Haverigg
2647310	Haverhill
2647311	Haverfordwest
2647317	Havant
2647318	Hauxton
2647325	Haughton
2647329	Haughley
2647333	Hatton
2647335	Hatton
2647338	Hathersage
2647340	Hathern
2647341	Hatherleigh
2647343	Hatfield Peverel
2647345	Hatfield Heath
2647346	Hatfield Broad Oak
2647347	Hatfield
2647349	Hatfield
2647354	Haswell
2647356	Hastings
2647359	Hassocks
2647362	Haslingfield
2647363	Haslingden
2647365	Haslemere
2647369	Haselbury Plucknett
2647383	Harwich
2647385	Harwell
2647386	Harvington
2647388	Hartwell
2647391	Hartshill
2647393	Hartpury
2647395	Hartley Wintney
2647398	Hartley
2647400	Hartlepool
2647401	Hartlebury
2647403	Hartland
2647406	Harthill
2647407	Harthill
2647408	Harthill
2647409	Hartford
2647416	Hartburn
2647419	Harston
2647421	Harrow on the Hill
2647425	Harrow
2647427	Harrold
2647428	Harrogate
2647437	Harrietsham
2647446	Harpole
2647451	Harpenden
2647459	Harmston
2647461	Harlow
2647464	Harlington
2647465	Harley
2647467	Harleston
2647471	Harlech
2647472	Harlaxton
2647487	Harefield
2647497	Hardingstone
2647501	Harby
2647502	Harbury
2647511	Hapton
2647515	Hanwell
2647518	Hanslope
2647519	Hannington
2647526	Hankerton
2647532	Sixpenny Handley
2647534	Handcross
2647542	Hamsterley
2647546	Hampton in Arden
2647549	Hampton
2647550	Hampton
2647551	Hampsthwaite
2647552	Hampstead Norreys
2647567	Hammersmith
2647570	Hamilton
2647580	Hambleton
2647582	Hambledon
2647585	Hamble-le-Rice
2647592	Halvergate
2647593	Haltwhistle
2647598	Halton
2647599	Halton
2647603	Halstock
2647604	Halstead
2647606	Halsham
2647612	Hallow
2647616	Halling
2647624	Hallaton
2647629	Halkyn
2647630	Halkirk
2647632	Halifax
2647638	Halesworth
2647639	Halesowen
2647640	Hales
2647643	Hale
2647644	Hale
2647647	Halberton
2647654	Hail Weston
2647655	Hailsham
2647658	Haigh
2647662	Hagley
2647663	Haggs
2647675	Hadlow
2647677	Hadley
2647678	Hadleigh
2647679	Hadleigh
2647686	Haddington
2647687	Haddenham
2647688	Haddenham
2647694	Hackney
2647698	Hackleton
2647706	Habrough
2647736	Gweek
2647738	Gwalchmai
2647752	Gurnard
2647759	Gunnislake
2647761	Gunness
2647778	Gullane
2647784	Guiseley
2647785	Guisborough
2647788	Guilsfield
2647789	Guilsborough
2647793	Guildford
2647794	Guilden Morden
2647815	Grundisburgh
2647837	Grove
2647840	Grosmont
2647843	Groombridge
2647846	Groeslon
2647854	Griston
2647862	Gringley on the Hill
2647865	Grindon
2647870	Grindale
2647874	Grimston
2647875	Grimston
2647878	Grimsby
2647900	Greystoke
2647905	Greyabbey
2647910	Gretna
2647919	Gresford
2647922	Grendon Underwood
2647924	Grendon
2647934	Greetham
2647948	Greenock
2647954	Greenlaw
2647957	Greenisland
2647962	Greenhithe
2647967	Greenhead
2647970	Green Hammerton
2647972	Greenford
2647975	Greenfield
2647983	Great Yeldham
2647984	Great Yarmouth
2647985	Great Wyrley
2647988	Greatworth
2647989	Great Witley
2647992	Great Wilbraham
2647998	Great Waltham
2647999	Great Waldingfield
2648000	Great Wakering
2648003	Great Totham
2648004	Great Torrington
2648005	Great Tey
2648010	Great Stukeley
2648014	Great Staughton
2648017	Great Somerford
2648024	Great Shefford
2648026	Great Sankey
2648027	Great Sampford
2648030	Great Ryburgh
2648033	Great Rollright
2648038	Great Paxton
2648043	Great Ouseburn
2648047	Great Offley
2648049	Great Oakley
2648051	Great Ness
2648053	Great Munden
2648057	Great Missenden
2648058	Great Milton
2648061	Great Massingham
2648063	Great Malvern
2648064	Great Longstone
2648069	Great Leighs
2648073	Great Kimble
2648074	Great Houghton
2648076	Great Horwood
2648079	Great Horkesley
2648083	Great Haseley
2648084	Great Harwood
2648087	Great Hanwood
2648089	Greatham
2648094	Great Habton
2648095	Great Gransden
2648096	Great Gonerby
2648097	Great Glen
2648106	Great Finborough
2648111	Great Ellingham
2648113	Great Eccleston
2648117	Great Dunmow
2648120	Driffield
2648124	Great Dalby
2648133	Great Coates
2648135	Great Chishill
2648136	Great Chesterford
2648150	Great Brickhill
2648154	Great Bookham
2648162	Great Bentley
2648163	Great Bedwyn
2648164	Great Barton
2648165	Great Barrow
2648168	Great Barford
2648169	Great Bardfield
2648172	Great Ayton
2648175	Great Amwell
2648182	Grays
2648187	Gravesend
2648190	Gravenhurst
2648197	Grassington
2648205	Grantown on Spey
2648208	Grantham
2648215	Grangemouth
2648227	Grampound
2648232	Grainthorpe
2648236	Grain
2648243	Graffham
2648253	Goxhill
2648256	Govilon
2648259	Gourock
2648260	Gourdon
2648263	Goudhurst
2648265	Gotham
2648272	Gosport
2648273	Gosforth
2648274	Gosforth
2648278	Gosfield
2648279	Gosberton
2648290	Gorseinon
2648299	Gorleston-on-Sea
2648300	Goring-by-Sea
2648301	Goring
2648308	Gorebridge
2648314	Goostrey
2648315	Goosnargh
2648319	Goole
2648320	Goodworth Clatford
2648325	Goodwick
2648341	Golspie
2648347	Goldhanger
2648354	Goldcliff
2648356	Golborne
2648363	Godstone
2648365	Godshill
2648370	Godmanchester
2648372	Godalming
2648373	Gobowen
2648383	Gnosall
2648385	Glyn-neath
2648390	Glyncorrwg
2648396	Glusburn
2648404	Gloucester
2648405	Glossop
2648406	Glooston
2648409	Glinton
2648428	Glentham
2648438	Glenrothes
2648463	Glenluce
2648484	Glenfield
2648491	Glenfarg
2648523	Glenboig
2648529	Glenavy
2648538	Glenariff
2648549	Glemsford
2648554	Glazebury
2648559	Glastonbury
2648565	Glassford
2648579	Glasgow
2648603	Glanamman
2648621	Gislingham
2648623	Gisburn
2648626	Girvan
2648627	Girton
2648642	Gilwern
2648650	Gilmorton
2648657	Gillingham
2648658	Gillingham
2648669	Gilford
2648670	Gilfach Goch
2648673	Gildersome
2648675	Gilberdyke
2648682	Gifford
2648683	Giffnock
2648714	Gerrans
2648715	Germoe
2648728	Gelligaer
2648735	Gedney Hill
2648739	Geddington
2648751	Gazeley
2648758	Gayhurst
2648761	Gawsworth
2648762	Gawcott
2648773	Gateshead
2648778	Gatehouse of Fleet
2648803	Garvagh
2648829	Garstang
2648831	Garsington
2648866	Garmouth
2648872	Gargunnock
2648873	Gargrave
2648875	Garforth
2648877	Garelochhead
2648880	Gardenstown
2648883	Garboldisham
2648899	Gamlingay
2648909	Galston
2648924	Galgate
2648928	Galashiels
2648945	Gainsborough
2648946	Gainford
2648954	Gaerwen
2648970	Fylde
2648971	Fyfield
2648972	Fyfield
2648976	Furneux Pelham
2648990	Fulstow
2648993	Full Sutton
2648998	Fulford
2648999	Fulford
2649000	Fulbourn
2649016	Frosterley
2649024	Frome
2649029	Frodsham
2649033	Frizington
2649034	Fritwell
2649044	Friston
2649048	Friockheim
2649049	Frinton-on-Sea
2649051	Fringford
2649052	Frimley
2649059	Freystrop
2649062	Freuchie
2649066	Fressingfield
2649069	Freshwater
2649070	Freshford
2649076	Fremington
2649080	Freethorpe
2649083	Freckleton
2649089	Fraserburgh
2649093	Frant
2649100	Frampton on Severn
2649104	Framlingham
2649106	Framfield
2649121	Fownhope
2649122	Fowlmere
2649126	Fowey
2649129	Fovant
2649132	Four Marks
2649133	Four Crosses
2649139	Foulsham
2649140	Foulridge
2649169	Fort William
2649170	Fortuneswell
2649171	Fortrose
2649179	Forth
2649183	Fort Augustus
2649192	Forres
2649198	Formby
2649205	Forgandenny
2649207	Forfar
2649210	Forest Row
2649228	Fordingbridge
2649229	Fordham
2649232	Forden
2649236	Ford
2649237	Ford
2649255	Folksworth
2649256	Folkingham
2649258	Folkestone
2649267	Fochriw
2649269	Fochabers
2649271	Flushing
2649280	Flore
2649281	Flookburgh
2649290	Flockton
2649295	Flitwick
2649301	Flint
2649304	Flimby
2649312	Fleetwood
2649321	Fleet
2649322	Fleet
2649334	Flamstead
2649337	Flamborough
2649345	Fladbury
2649347	Fivemiletown
2649348	Fivehead
2649349	Fitzwilliam
2649353	Fittleworth
2649365	Fishtoft
2649372	Fishguard
2649376	Fishburn
2649398	Fintona
2649403	Finningley
2649428	Finedon
2649432	Findon
2649433	Findochty
2649438	Findhorn
2649439	Findern
2649442	Finchingfield
2649445	Finchampstead
2649451	Fimber
2649454	Fillongley
2649463	Filey
2649464	Filby
2649493	Ffestiniog
2649512	Ferryside
2649516	Ferryhill
2649517	Ferryden
2649518	Ferrybridge
2649527	Fernhurst
2649528	Fernhill Heath
2649531	Ferndale
2649542	Fenwick
2649544	Fenwick
2649549	Fenstanton
2649553	Fenny Compton
2649568	Feltwell
2649569	Felton
2649570	Felton
2649571	Feltham
2649578	Felling
2649579	Felixstowe
2649585	Felbridge
2649593	Featherstone
2649609	Fazeley
2649622	Faversham
2649624	Fauldhouse
2649644	Farrington Gurney
2649650	Farnworth
2649652	Farnsfield
2649657	Farnham Royal
2649660	Farnham
2649665	Farndon
2649666	Farndon
2649669	Farnborough
2649670	Farnborough
2649671	Farnborough
2649672	Farnborough
2649674	Farmborough
2649686	Faringdon
2649692	Fareham
2649715	Falmouth
2649722	Falkland
2649723	Falkirk
2649725	Falfield
2649730	Fakenham
2649737	Fairlight
2649738	Fairlie
2649741	Fairford
2649768	Eyton upon the Weald Moors
2649769	Eyton
2649770	Eythorne
2649774	Eynsham
2649775	Eynsford
2649784	Eyemouth
2649788	Eye
2649794	Eyam
2649796	Exton
2649799	Exning
2649800	Exmouth
2649803	Exminster
2649805	Exhall
2649808	Exeter
2649815	Ewyas Harold
2649817	Ewhurst
2649820	Ewerby
2649821	Ewenny
2649833	Evesham
2649834	Evesbatch
2649836	Everton
2649838	Eversholt
2649842	Evercreech
2649843	Evenwood
2649851	Evanton
2649852	Euxton
2649863	Etwall
2649868	Etton
2649873	Eton
2649891	Essendon
2649892	Essendine
2649911	Esher
2649916	Escrick
2649921	Errol
2649936	Erlestoke
2649937	Erith
2649955	Epworth
2649957	Epsom
2649963	Epping
2649978	Enstone
2649984	Enniskillen
2649997	Enfield Town
2650000	Enderby
2650004	Emsworth
2650006	Empingham
2650007	Emneth
2650008	Emley
2650009	Embsay
2650016	Embleton
2650019	Emberton
2650023	Ely
2650027	Elwick
2650029	Elvington
2650035	Elton
2650036	Elton
2650039	Elton
2650040	Elton
2650044	Elsworth
2650046	Elswick
2650047	Elstree
2650048	Elstow
2650049	Elston
2650051	Elstead
2650059	Elsenham
2650068	Elmswell
2650086	Ellon
2650092	Ellington
2650093	Ellingham
2650094	Ellingham
2650096	Ellesmere Port
2650097	Ellesmere
2650098	Ellesborough
2650099	Ellerton
2650100	Ellerker
2650110	Elland
2650113	Elkesley
2650117	Elie
2650120	Elham
2650122	Elgin
2650123	Elford
2650128	Elderslie
2650174	Egremont
2650184	Eglinton
2650188	Egham
2650190	Eggleston
2650191	Egginton
2650197	Edzell
2650199	Edworth
2650200	Edwinstowe
2650217	Edith Weston
2650218	Edington
2650222	Edingale
2650225	Edinburgh
2650227	Edgworth
2650228	Edgware
2650230	Edgmond
2650235	Edgcott
2650244	Edenfield
2650246	Edenbridge
2650265	Eckington
2650271	Eccleston
2650272	Eccleston
2650273	Eccleston
2650274	Eccleshall
2650278	Eccles
2650280	Ecclefechan
2650283	Ebchester
2650285	Ebbw Vale
2650293	Eaton Socon
2650295	Eaton Bray
2650297	Eaton
2650301	Eattington
2650309	Eastwood
2650311	East Wittering
2650312	East Winch
2650314	East Wemyss
2650325	East Tilbury
2650332	East Stour
2650341	Eastry
2650343	East Rudham
2650344	Eastrington
2650346	Retford
2650357	East Peckham
2650361	Easton on the Hill
2650368	Easton
2650369	Eastoft
2650376	East Molesey
2650377	East Meon
2650379	East Markham
2650392	East Linton
2650396	Eastleigh
2650397	East Leake
2650405	East Kilbride
2650408	East Ilsley
2650411	East Horsley
2650415	East Hoathly
2650422	East Harptree
2650424	East Harling
2650426	East Hanningfield
